id,username,password,first_name,last_name,first_name_eng,last_name_eng,gender,DOB,faculty,department,field,student_type,education_level,admit_year,graduation_year,gpax,role,profile_picture
328781,parita.namsewotr@gmail.com,b'$2b$12$XSsA8xvhZZzUG1tkfm.KdO8z1XXVnXkeyVnumWIxRq/hS1LW6yRYe',ปาริตา,นามเสวตร,parita,namsewotr,F,2529-09-11,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2549,2551,2.41,alumni,
352921,kham.ninwimn@gmail.com,b'$2b$12$V3Vi./Do4Mm9NovLabZzveqlWYUL.OeofmZfHXYIQvguVZT8Q6jAe',คำ,นิลวิมล,kham,ninwimn,F,2539-04-12,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2556,2558,3.75,alumni,https://dummyimage.com/291x659
461777,phenphata.daoknatai@gmail.com,b'$2b$12$s3YqQXwOuW/CdvK7nbSKEeX2VFbGGChwW9T3DjwZ122Okt7ZZlH36',เพ็ญพรรษา,ดาวกระจาย,phenphata,daoknatai,F,2534-07-11,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2550,2553,1.22,alumni,
733773,suphatra.naendutpom@gmail.com,b'$2b$12$Y645ihReE9zAozhzh0niPubgjkTKBBjOb870u0AQpbTSfdhN7KgQ6',สุพัตรา,แน่นดุจป้อม,suphatra,naendutpom,F,2519-09-14,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2538,2542,0.91,alumni,
202626,nariman.tangrop@gmail.com,b'$2b$12$4W8lgkjGCPsVJjQtY9KcXOAU7i2kj6BEbwRw60MloMeH7.kZ7mF1S',ณาร์รีมาน,ตั้งรบ,nariman,tangrop,F,2514-03-18,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2532,2533,3.67,alumni,
397492,supaphon.mueangsuk@gmail.com,b'$2b$12$1MYirQnhAuc8uWlgifOyxeDYJOmPJRyYBVG8t6hvxzrtqUxLmFCPK',สุภาพร,เมืองสุข,supaphon,mueangsuk,F,2525-06-02,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2545,2547,3.81,alumni,
725222,phuttiphong.dapngoen@gmail.com,b'$2b$12$Zx4sha4uXH7i78pWf21NReIpvfhJKt10Cl1cbYmNoafKW5QdSt/NG',พุทธิพงษ์,ดาบเงิน,phuttiphong,dapngoen,M,2536-04-03,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2555,2558,3.77,alumni,
276226,somphit.thongsukloet@gmail.com,b'$2b$12$DbpqMdyn21ilaPgSgpjiXePIwb4Dxw09AuUqb58ZunhRXI6v5SO0u',สมพิศ,ทองสุกเลิศ,somphit,thongsukloet,M,2540-07-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2559,2562,3.64,alumni,
233190,chinchuta.thungngoen@gmail.com,b'$2b$12$1rDjvbDsrDdC7qrzTuo/0eSAvx8E9mFZ1IN8OVtMqLxQVEcexiNjS',จินต์จุฑา,ถุงเงิน,chinchuta,thungngoen,F,2525-06-12,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2541,2542,2.33,alumni,https://picsum.photos/668/412
973913,nitnan.thin@gmail.com,b'$2b$12$nMjYtQjzLFo5fV3iXrJaEuiNoFC211hNguVrG3eQM7KOSGpaSW4ne',นิชนันท์,ธีวร,nitnan,thin,M,2530-06-18,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2549,2552,2.42,alumni,
308629,hanafi.noptnakun@gmail.com,b'$2b$12$mCGmGhI5KV3R0Bn27VVlEugUNXQlUVyseGTL0QqZ9re.AOhV8HjTO',ฮานาฟี,นพตระกูล,hanafi,noptnakun,M,2519-09-06,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2538,2541,1.86,alumni,
366197,chitnnta.tanstit@gmail.com,b'$2b$12$c9W.DKG4Uzf.zpd6XP0lluGTqpKvmpIRXqyL8bpRkzreyDQeEpFpy',จิตรลดา,ตัณสถิตย์,chitnnta,tanstit,F,2515-09-18,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2535,2539,2.98,alumni,
360844,srinya.ninsena@gmail.com,b'$2b$12$dAjotZqiw1pvJbER1vqq3OXaHzOn96UWSEn6ny8kcpdIEgg0kUAAy',ศรินยา,นิลเสนา,srinya,ninsena,F,2523-09-12,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2541,2544,4.0,alumni,
473375,nattpn.thnatphata@gmail.com,b'$2b$12$ZedMImy9FOpJAlPQY93CquNUL8ikpS3u/44w6fKYZmGJuLuZIJOnu',ณัฐธภรณ์,ถนัดภาษา,nattpn,thnatphata,F,2523-07-10,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2542,2545,3.06,alumni,
127459,nattiya.lekaphan@gmail.com,b'$2b$12$GIFgHpWSnPbnlR8NqlHwouos5sChqtX3B28HBQiID3DohCUlW9DP6',ณัฐติญา,เลขะพันธุ์,nattiya,lekaphan,F,2524-10-15,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2540,2543,3.17,alumni,https://placekitten.com/720/174
197670,intni.datphan@gmail.com,b'$2b$12$5.63zY2DY4sJV1UVBBoW2O5o2cvfUirNm9jaBDjrs8JlouoKQjE/G',อินทรีย์,ดัตพันธุ์,intni,datphan,M,2529-05-01,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2548,2551,0.99,alumni,https://picsum.photos/366/888
307703,wanya.ninsuwan@gmail.com,b'$2b$12$Sitwt6KZDiSc0R/zrQi3l.xqCgV/tDlExX6Su52QQsxHRGd9RN5mq',วัลยา,นิลสุวรรณ์,wanya,ninsuwan,F,2519-05-25,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2539,2542,3.06,alumni,https://dummyimage.com/693x888
820866,wnatda.thnomphon@gmail.com,b'$2b$12$OqLPhIS0M0dHcoYUrLw6EeqhJY3wDqS8o9xOSDa/.LNB.FM1VxSRS',วณัฐดา,ถนอมพล,wnatda,thnomphon,F,2522-06-10,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2542,2544,4.0,alumni,
573959,pibutn.naknaen@gmail.com,b'$2b$12$lgA6/asB/XlVfhiHp9WcQu2jdo7DPtBDXelyeGqXExZJZq9l8C2J6',ปิยบุตร,หนักแน่น,pibutn,naknaen,M,2511-01-05,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2531,2535,2.62,alumni,
368687,phasuk.duangthaptim@gmail.com,b'$2b$12$mtj4jdu/8VGwk0jLEPO0Lus5yC1QB9m0.9qq1vYEny/owGcAfW4u.',พาสุข,ดวงทับทิม,phasuk,duangthaptim,F,2522-05-26,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2538,2542,2.1,alumni,https://dummyimage.com/581x823
884626,piachati.chimphani@gmail.com,b'$2b$12$h1Ifb.hTxhG12mo16VuZj.l.sIx2P.39pvMeTi90jB6.JHJVAe6kW',ปิยะชาติ,ฉิมพาลี,piachati,chimphani,F,2539-11-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2557,2559,2.92,alumni,
263987,daruni.nimtham@gmail.com,b'$2b$12$o14VopRI2.D.kPFjeawZyubu1FAwO1WeerzXe2GPPBw0bxgUjhARy',ดารุนี,นิยมธรรม,daruni,nimtham,F,2531-06-22,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2550,2553,1.75,alumni,
286727,sinilatda.tinrat@gmail.com,b'$2b$12$nJi4.QApgVVthvUSsRFmleDOPnX2.K5uyWqlBUsnxLe1TH3po0AEO',สิริลัดดา,ติณรัตน์,sinilatda,tinrat,F,2532-09-12,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2549,2552,3.36,alumni,
985139,thinphon.nknthep@gmail.com,b'$2b$12$V9UA/ZsN.RA/zQ07s7jTue.IvzHPOdgWF.qOvI.KsAEiaAQPB5JHS',ทินพร,นครเทพ,thinphon,nknthep,F,2533-02-06,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2549,2553,2.54,alumni,
734675,nantwuti.thmpat@gmail.com,b'$2b$12$cN/r8lWrn9wTlUEG9uiWRO9bNvAgilrHoZyT4Rrha4ZtZI7K5PNuK',นันทวุฒิ,ถมปัด,nantwuti,thmpat,M,2527-06-28,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2546,2548,2.49,alumni,
262378,chiraphon.thnataktn@gmail.com,b'$2b$12$PlUUz8G4eVsbydhtwh7YJ.CkUeMByJZ5/ipjVi/1TVZ.t8IsApdby',จีราภรณ์,ถนัดอักษร,chiraphon,thnataktn,F,2517-02-06,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2537,2540,3.21,alumni,https://picsum.photos/402/241
325524,nuni.chaengsang@gmail.com,b'$2b$12$pFOkczBX7gSCJMlOv0fxJuuF72z3pMhEGNtWR85e5mw8t./7qAgIy',อรุณี,แจ้งสว่าง,nuni,chaengsang,F,2537-07-22,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2554,2556,1.12,alumni,
382537,ektiphong.duangthaptim@gmail.com,b'$2b$12$mXLqp.uDSfR1C6PWLU.HnOCFnjcNcAGOZ8I7Se1ojpOq/Tz.RJY.m',เอกอธิพงษ์,ดวงทับทิม,ektiphong,duangthaptim,M,2512-01-26,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2532,2534,1.57,alumni,
855693,mattika.tnakunmairiang@gmail.com,b'$2b$12$UukD2hBeZF9w58lDcFCf.eNH0as7hbOeiDS1aJsl5fWyUU77aESMS',มัตติกา,ตระกูลไม้เรียง,mattika,tnakunmairiang,F,2517-05-22,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2537,2540,3.68,alumni,
977154,kham.namsewotr@gmail.com,b'$2b$12$zMbG4V/CJj3mCnx2WSTQ0.v2WUdZgG8uFt2feNhlKF4z9Vrf1jCla',คำ,นามเสวตร,kham,namsewotr,F,2539-07-15,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2556,2558,3.67,alumni,
968661,nawin.twanyiam@gmail.com,b'$2b$12$KnHPvO4gAGmyQtrsmGFBk.ImUmtjYvQMnfb8g4j8fim0HPdzZ1bYm',อณาวิน,ตวันเยี่ยม,nawin,twanyiam,M,2532-08-29,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2550,2553,2.79,alumni,
566015,natsak.thnimmat@gmail.com,b'$2b$12$4Yt2kIvjKMj8RLY6.ZE3qeg.6eTFHPIBNF4UklGIq.Sa5FqZ9fJhy',ณัฐศักดิ์,ถนิมมาศ,natsak,thnimmat,M,2536-10-29,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2556,2559,3.91,alumni,https://placekitten.com/200/300
947181,chittanan.decha@gmail.com,b'$2b$12$nIVOtLLjQiwc8SbMVk2Fn.yURDF4KZVEdYbBEBFeFcGQokOXxtwK2',จิตตานันท์,เดชวา,chittanan,decha,F,2527-07-01,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2544,2548,3.75,alumni,
404662,phinphat.ditkapnakai@gmail.com,b'$2b$12$OxYVbNoi2dnRHYCBoLf3meyNmrUOxrtW7/o2sUOSljykEvNi3O7yi',พีรพัฒน์,ดิสกะประกาย,phinphat,ditkapnakai,M,2515-09-12,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2532,2535,1.31,alumni,
832532,phlanut.datu@gmail.com,b'$2b$12$34Xah2Lfy00POzMq1D1pc.uXyHzcH9YGy4BPtjKNk6j0XECcxD3w.',พลานุช,ดาตู,phlanut,datu,F,2510-09-23,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2530,2533,3.41,alumni,https://picsum.photos/198/927
910476,sanchai.nispnapan@gmail.com,b'$2b$12$/yZjzRM5t3zEElB3Cz/Qbeor9fE5ITFWsjdcTe7pBiLIcAOuudnPq',สันชัย,นิษประปัญจ์,sanchai,nispnapan,M,2531-08-09,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2551,2553,3.83,alumni,
701712,thitiyaphon.thakoengchot@gmail.com,b'$2b$12$QXDS6xGE7/hvfF58CyoBde/iBLcAupSq7j.avmNdzSbLauQiQq9Ze',ฐิติยาพร,ถะเกิงชศ,thitiyaphon,thakoengchot,F,2538-07-22,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2555,2559,1.84,alumni,
427771,anchista.tantnut@gmail.com,b'$2b$12$90VRPFGg6YUrtc98Jm5MU.XSchKQIWUEalMyjUigHvkzL0etdLryC',อัญชิษฐา,ตัณฑนุช,anchista,tantnut,F,2514-11-20,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2530,2538,3.64,alumni,
167200,snanchit.tangphao@gmail.com,b'$2b$12$qTJJNcai0h46v6RM5CnJfeJnAiaqHcV7N3XeYY/RhYtnClpsljXRW',สราญจิตต์,ตั้งเผ่า,snanchit,tangphao,F,2543-11-05,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2559,2561,3.14,alumni,
584574,chittanan.nuttar@gmail.com,b'$2b$12$c.r.yyr377XL/1b7sFlTUe9Dj.pOSpU0QSOXvOgzTx7EKVMnTJH5a',จิตตานันท์,นุตตาร,chittanan,nuttar,F,2522-03-06,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2542,2544,2.53,alumni,
951221,sirinan.thonglap@gmail.com,b'$2b$12$WiQzV.ODrxrdW6KkfhU7POR7UDVqLZHTUmH5nXluul5yTP9vskd5a',ศิรินันท์,ทองลาภ,sirinan,thonglap,F,2516-02-26,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2534,2538,3.14,alumni,
423676,stitn.romthitirat@gmail.com,b'$2b$12$l17KfTuBc7YKDWgJCPvFn.qgEZuY2tE9gok1gM9u/NNKt.hjlj3Eq',ศศิธร,ร่มธิติรัตน์,stitn,romthitirat,F,2515-08-09,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2531,2533,1.38,alumni,
929488,wanya.thuanchai@gmail.com,b'$2b$12$uAx.7DbFZ0pqQxwUyMQDU.CzSPZM87hh.2s8ZcSSZlumiI/VFiIxy',วัลยา,ทวนไชย์,wanya,thuanchai,F,2534-06-15,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก ป.ตรีต่อป.เอก,ปริญญาเอก,2551,2552,3.23,alumni,
553112,wiput.yapaloit@gmail.com,b'$2b$12$d.oHW2LetVJq3.Njao3whOQU7w3TkV3Ta1KBmiTbVdG.VCaZKClIe',วิพุธ,ยาปะโลหิต,wiput,yapaloit,M,2514-11-30,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2533,2536,2.85,alumni,
756465,winchai.thaemthon@gmail.com,b'$2b$12$.Qo9N3NndAmwlas0vibEBONRdkjuDyiknSHfxGZdVEx02iP/Gin2.',วิรชัย,แถมธน,winchai,thaemthon,M,2522-01-23,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2542,2544,1.41,alumni,https://dummyimage.com/916x413
857796,punonrat.chumwra@gmail.com,b'$2b$12$9E4MitkLVlXXD1wscDjAue0FnU8/uRel9/zvF0djvMqzbKhReUBmu',ปุณณรัตน์,ชุมวระ,punonrat,chumwra,M,2533-05-02,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,2551,2553,3.66,alumni,
373609,monrat.thnimmat@gmail.com,b'$2b$12$dg03tFbaOqriyhGucRRMKOR8al4GoeyGohAfJ4VcB/P4bi30.5mR6',มนรัตน์,ถนิมมาศ,monrat,thnimmat,F,2518-06-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2537,2540,3.01,alumni,https://placekitten.com/932/624
713908,ynngknan.nakwong@gmail.com,b'$2b$12$QUYBY9M.Z5qc9u4jV9MxFu7A59Fbz.WyrSDp3Mn6GxmDONRa.GNJe',ยนงคราญ,นาควงษ์,ynngknan,nakwong,F,2521-08-06,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2539,2557,3.0,alumni,
805445,rangsini.nknthep@gmail.com,b'$2b$12$EBar.TJwoT0bxDtRnF3MQuUfbwX4TzBgR9wZUmMRHqv/Ji1Z.j04e',รังสินี,นครเทพ,rangsini,nknthep,F,2528-12-19,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,2546,2549,3.75,alumni,
243584,phimphitna.sioะwonwet@gmail.com,b'$2b$12$f15bg8nKRPDTTSfqv5bEi.EcG1OLUULN0s39R0AWSa2VInxQYO6n2',พิมพ์พิชญา,ศิวะวรเวท,phimphitna,sioะwonwet,F,2537-08-13,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,2554,2557,1.58,alumni,
386445,nattpn.khiaoon@gmail.com,b'$2b$12$DKT/eKA706RyLQfSzxFfzeBKUU7Ovid/qfvExUn/pihpKsqjPyQzW',ณัฐธภรณ์,เขียวอ่อน,nattpn,khiaoon,F,2529-09-13,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2546,2550,3.66,alumni,https://placekitten.com/815/146
556817,srayutt.namthat@gmail.com,b'$2b$12$m09qfVxc5E.Y.GSbmfTxfu0AfWUBBH6DxIOadRAzeGjS9fvRxehwi',สรายุทธ,นำธวัช,srayutt,namthat,M,2525-01-13,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2542,2545,1.57,alumni,
785975,pinad.thongnueadi@gmail.com,b'$2b$12$PzkPlCsGlEjo6oU5fDPLl.qrr16KrrO4WJnsAWFywCAJmBpm2VI0C',ปิยนาฎ,ทองเนื้อดี,pinad,thongnueadi,F,2521-11-04,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2539,2542,2.65,alumni,https://placekitten.com/536/441
211589,hafit.thakoengchot@gmail.com,b'$2b$12$sHeMUPg16PnYxMDRfPABLOqZuwoEGm4p9odOkMjE0fQ1sDBG0HHN6',ฮาฟิต,ถะเกิงชศ,hafit,thakoengchot,M,2537-01-05,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก ป.ตรีต่อป.เอก,ปริญญาเอก,2555,2556,1.95,alumni,
783454,phanuwatn.thupom@gmail.com,b'$2b$12$vp7p1vHXOwSP.hTkv/noeOfvhdfJmf0nY.5jubtJEKGfNkpvYNFzO',ภานุวัตร,ธูปหอม,phanuwatn,thupom,M,2518-05-05,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,2535,2538,2.5,alumni,
870753,siraphon.thuwanu@gmail.com,b'$2b$12$WAcwNL0LbCYkEm6mwFUQw.5du0XXLmSHz/l8DN6CiCBN020EB87PS',สิราพร,ธุวะนุติ์,siraphon,thuwanu,F,2515-11-19,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2531,2534,2.86,alumni,
255589,phtungphon.namthat@gmail.com,b'$2b$12$LMMI/tMCIZHuIyK93uHdbOWilbRa5YOKQgR7zfTj59KMrpVPLlAs.',ผดุงพล,นำธวัช,phtungphon,namthat,M,2525-09-22,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,2542,2545,2.02,alumni,
251506,snanchit.chanon@gmail.com,b'$2b$12$rC/TWs8fbCI3COkUMZW6tuDYzVjr6ClEcPQvhVa9zt53.0QGyfnya',สราญจิตต์,จันอ้น,snanchit,chanon,F,2516-02-07,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2536,2539,1.78,alumni,
737574,phenphata.chaipha@gmail.com,b'$2b$12$zlHWfHnacjSBM7mlHZVxfuyqZ4GGvljFmJQnpZejfICfwj62GLlgq',เพ็ญพรรษา,ไชยภา,phenphata,chaipha,F,2536-05-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,2555,2558,4.0,alumni,
